sample_id,source_image,target_image,instruction,edit_type,subject_category,subject_description,original_background,target_background,keep_constraints,negative_constraints,source_generator,edit_generator,subject_bbox,subject_mask_path,qc_status,reject_reason,split,source_prompt,edit_prompt,planned_raw_source_path,planned_source_path,planned_target_path,production_status
sbg_000011,selected_sources/sbg_000011.png,edited_targets/sbg_000011.png,保持主体a koala holding a eucalyptus branch的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从eucalyptus woodland改为a clean modern museum hall。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a koala holding a eucalyptus branch,eucalyptus woodland,a clean modern museum hall,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000011.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a koala holding a eucalyptus branch. Place it in eucalyptus woodland. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a koala holding a eucalyptus branch的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从eucalyptus woodland改为a clean modern museum hall。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000011.png,selected_sources/sbg_000011.png,edited_targets/sbg_000011.png,accepted
sbg_000012,selected_sources/sbg_000012.png,edited_targets/sbg_000012.png,保持主体a small hedgehog curled slightly with visible spines的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从garden path改为a desert road at golden hour。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a small hedgehog curled slightly with visible spines,garden path,a desert road at golden hour,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000012.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a small hedgehog curled slightly with visible spines. Place it in garden path. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a small hedgehog curled slightly with visible spines的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从garden path改为a desert road at golden hour。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000012.png,selected_sources/sbg_000012.png,edited_targets/sbg_000012.png,accepted
sbg_000013,selected_sources/sbg_000013.png,edited_targets/sbg_000013.png,保持主体a bright green frog sitting on a smooth rock的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从rainforest stream改为a peaceful lakeside campsite。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a bright green frog sitting on a smooth rock,rainforest stream,a peaceful lakeside campsite,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000013.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a bright green frog sitting on a smooth rock. Place it in rainforest stream. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a bright green frog sitting on a smooth rock的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从rainforest stream改为a peaceful lakeside campsite。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000013.png,selected_sources/sbg_000013.png,edited_targets/sbg_000013.png,accepted
sbg_000014,selected_sources/sbg_000014.png,edited_targets/sbg_000014.png,保持主体a yellow duckling standing on dry ground的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从farm courtyard改为a bright greenhouse full of plants。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a yellow duckling standing on dry ground,farm courtyard,a bright greenhouse full of plants,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000014.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a yellow duckling standing on dry ground. Place it in farm courtyard. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a yellow duckling standing on dry ground的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从farm courtyard改为a bright greenhouse full of plants。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000014.png,selected_sources/sbg_000014.png,edited_targets/sbg_000014.png,accepted
sbg_000015,selected_sources/sbg_000015.png,edited_targets/sbg_000015.png,保持主体a green chameleon gripping a branch with curled tail的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从tropical greenhouse改为a cobblestone old town street。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a green chameleon gripping a branch with curled tail,tropical greenhouse,a cobblestone old town street,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000015.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a green chameleon gripping a branch with curled tail. Place it in tropical greenhouse. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a green chameleon gripping a branch with curled tail的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从tropical greenhouse改为a cobblestone old town street。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000015.png,selected_sources/sbg_000015.png,edited_targets/sbg_000015.png,accepted
sbg_000016,selected_sources/sbg_000016.png,edited_targets/sbg_000016.png,保持主体a river otter with wet brown fur sitting upright的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从riverbank改为a simple studio with pastel backdrop。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a river otter with wet brown fur sitting upright,riverbank,a simple studio with pastel backdrop,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000016.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a river otter with wet brown fur sitting upright. Place it in riverbank. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a river otter with wet brown fur sitting upright的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从riverbank改为a simple studio with pastel backdrop。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000016.png,selected_sources/sbg_000016.png,edited_targets/sbg_000016.png,accepted
sbg_000017,selected_sources/sbg_000017.png,edited_targets/sbg_000017.png,保持主体a young deer with small antlers standing still的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从autumn forest改为a quiet seaside boardwalk。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a young deer with small antlers standing still,autumn forest,a quiet seaside boardwalk,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000017.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a young deer with small antlers standing still. Place it in autumn forest. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a young deer with small antlers standing still的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从autumn forest改为a quiet seaside boardwalk。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000017.png,selected_sources/sbg_000017.png,edited_targets/sbg_000017.png,accepted
sbg_000018,selected_sources/sbg_000018.png,edited_targets/sbg_000018.png,保持主体a gray seal pup resting on sand的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从rocky beach改为a snowy mountain village。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a gray seal pup resting on sand,rocky beach,a snowy mountain village,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000018.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a gray seal pup resting on sand. Place it in rocky beach. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a gray seal pup resting on sand的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从rocky beach改为a snowy mountain village。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000018.png,selected_sources/sbg_000018.png,edited_targets/sbg_000018.png,accepted
sbg_000019,selected_sources/sbg_000019.png,edited_targets/sbg_000019.png,保持主体a colorful parrot perched on a simple wooden stand的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从sunny balcony改为a clean modern museum hall。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a colorful parrot perched on a simple wooden stand,sunny balcony,a clean modern museum hall,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000019.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a colorful parrot perched on a simple wooden stand. Place it in sunny balcony. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a colorful parrot perched on a simple wooden stand的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从sunny balcony改为a clean modern museum hall。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000019.png,selected_sources/sbg_000019.png,edited_targets/sbg_000019.png,accepted
sbg_000020,selected_sources/sbg_000020.png,edited_targets/sbg_000020.png,保持主体a white llama with fluffy fur standing side-on的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从mountain pasture改为a desert road at golden hour。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a white llama with fluffy fur standing side-on,mountain pasture,a desert road at golden hour,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000020.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a white llama with fluffy fur standing side-on. Place it in mountain pasture. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a white llama with fluffy fur standing side-on的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从mountain pasture改为a desert road at golden hour。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000020.png,selected_sources/sbg_000020.png,edited_targets/sbg_000020.png,accepted
sbg_000021,selected_sources/sbg_000021.png,edited_targets/sbg_000021.png,保持主体a tan hamster standing on its hind legs的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从wooden tabletop改为a peaceful lakeside campsite。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a tan hamster standing on its hind legs,wooden tabletop,a peaceful lakeside campsite,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000021.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a tan hamster standing on its hind legs. Place it in wooden tabletop. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a tan hamster standing on its hind legs的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从wooden tabletop改为a peaceful lakeside campsite。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000021.png,selected_sources/sbg_000021.png,edited_targets/sbg_000021.png,accepted
sbg_000022,selected_sources/sbg_000022.png,edited_targets/sbg_000022.png,保持主体a blue butterfly with symmetrical wings on a flower的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从flower garden改为a bright greenhouse full of plants。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,animal,a blue butterfly with symmetrical wings on a flower,flower garden,a bright greenhouse full of plants,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,chatgpt_image2_edit,"200,175,904,992",masks/subject/sbg_000022.png,accepted,,train,"Create a clear square photorealistic dataset source image of one main subject: a blue butterfly with symmetrical wings on a flower. Place it in flower garden. The subject must be fully visible, centered, not cropped, not touching image borders, with a clean replaceable background. No people, no text, no watermark, no extra main subject.",Use the provided source image. 保持主体a blue butterfly with symmetrical wings on a flower的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从flower garden改为a bright greenhouse full of plants。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。 Keep the image resolution and composition stable.,raw_sources/sbg_000022.png,selected_sources/sbg_000022.png,edited_targets/sbg_000022.png,accepted
